"X1","X2"
"Taxi B","Rosa Chemical"
"Samurai Jay","TY1"
"Samurai Jay","Fred De Palma"
"Samurai Jay","Fred De Palma"
"Samurai Jay","Gigi D'Alessio"
"Samurai Jay","MACE"
"Samurai Jay","Baby K"
"Samurai Jay","Cancun"
"Samurai Jay","TY1"
"Samurai Jay","Random"
"Samurai Jay","Gigi D'Alessio"
"Samurai Jay","MACE"
"Samurai Jay","Nuove Strade"
"Samurai Jay","Dark Polo Gang"
"Samurai Jay","Gigi D'Alessio"
"Samurai Jay","MamboLosco"
"Samurai Jay","Shablo"
"Samurai Jay","Dat Boi Dee"
"Samurai Jay","JUNIOR CALLY"
"Samurai Jay","Elettra Lamborghini"
"Samurai Jay","Gianluca Carbone"
"Samurai Jay","JUNIOR CALLY"
"Samurai Jay","MV Killa"
"Kid Yugi","Young Hash"
"Kid Yugi","Fady"
"Kid Yugi","TY1"
"Kid Yugi","18K"
"Kid Yugi","AJ AJ"
"Low Kidd","Rondodasosa"
"Low Kidd","BLOODY VINYL"
"Low Kidd","BLOODY VINYL"
"Low Kidd","Elodie"
"Low Kidd","Dani Faiv"
"Low Kidd","Dani Faiv"
"Low Kidd","333 Mob"
"Low Kidd","Lazza"
"Diss Gacha","Tredici Pietro"
"Claver Gold","Murubutu"
"Claver Gold","Fadamat"
"Claver Gold","Don Diegoh"
"Claver Gold","Don Diegoh"
"Claver Gold","Daze"
"Claver Gold","Metal Carter"
"Claver Gold","Maci's Mobile"
"Claver Gold","Murubutu"
"Claver Gold","DJ Fede"
"Claver Gold","Murubutu"
"Claver Gold","Menti Criminali"
"Claver Gold","Lord Madness"
"Claver Gold","Aku"
"Claver Gold","Aku"
"Claver Gold","Fu Kyodo"
"Claver Gold","En?gma"
"Claver Gold","En?gma"
"Claver Gold","PIOVE."
"Claver Gold","Pathos"
"Claver Gold","Pathos"
"Claver Gold","Menti Criminali"
"Claver Gold","DJ Fede"
"Claver Gold","Reverendo"
"Claver Gold","Reverendo"
"Claver Gold","En?gma"
"Claver Gold","En?gma"
"Claver Gold","Shera"
"Claver Gold","Il Guru"
"Claver Gold","VANISS"
"Claver Gold","Moder"
"Claver Gold","Brain"
"Claver Gold","Sgravo"
"Claver Gold","Swelto"
"Claver Gold","Wiser Keegan"
"Claver Gold","DJ Fede"
"Claver Gold","File Toy"
"Claver Gold","DJ Fastcut"
"Claver Gold","VANISS"
"Claver Gold","En?gma"
"Claver Gold","En?gma"
"Claver Gold","Murubutu"
"Claver Gold","ClubSmokas"
"Claver Gold","DJ Fastcut"
"Claver Gold","TMHH"
"Claver Gold","Schiele"
"Claver Gold","Junior V"
"Claver Gold","MoonLoverz"
"Claver Gold","Sgravo"
"Claver Gold","OTM"
"Claver Gold","MoonLoverz"
"Claver Gold","DJ Rogo"
"Claver Gold","DJ Rogo"
"Claver Gold","Banana Spliff"
"Claver Gold","Gianni Kg"
"Claver Gold","Kidd Peko"
"Claver Gold","Cernobyl Crew"
"Claver Gold","Mr. Phil"
"Claver Gold","DJ Argento"
"Claver Gold","DJ Fastcut"
"Claver Gold","Dutch Nazari"
"Claver Gold","Egreen"
"Claver Gold","Egreen"
"Claver Gold","Fabri Fibra"
"Claver Gold","Ganji Killah"
"Claver Gold","Brain"
"Claver Gold","Brain"
"Claver Gold","Gio Lama"
"Claver Gold","TMHH"
"Claver Gold","Murubutu"
"Claver Gold","Brain"
"Claver Gold","Kenzie Kenzei"
"Claver Gold","Dj Ego"
"Claver Gold","Kmaiuscola"
"Claver Gold","Moder"
"Claver Gold","Eldomino"
"Claver Gold","Dj Ego"
"Claver Gold","Peppe Bastardo"
"Claver Gold","F.N.O."
"Claver Gold","Daze"
"Claver Gold","Brain"
"Claver Gold","DJ BLESS"
"Claver Gold","Slat"
"Claver Gold","Slat"
"Claver Gold","Dj Ghetto"
"Thelonious B.","Sick Luke"
"Thelonious B.","Radical"
"Thelonious B.","Radical"
"Thelonious B.","Ski & Wok"
"Thelonious B.","Rosa Chemical"
"Thelonious B.","Radical"
"Thelonious B.","Rosa Chemical"
"Philip","Efo SchoolBag"
"Philip","Simba La Rue"
"Philip","miracle j"
"Philip","2nd Roof"
"Philip","Mister You"
"Philip","Various Artists"
"Philip","Don Joe"
"Philip","Young Rame"
"Philip","Young Rame"
"Philip","S. P. Balasubrahmanyam"
"Philip","Linus Madiri"
"Philip","Shilpa Veena"
"Philip","Linus"
"Quentin40","Fuera"
"Quentin40","Mosè Cov"
"Quentin40","Nex Cassel"
"Quentin40","Holden"
"Quentin40","Gianni Bismark"
"Quentin40","Gianni Bismark"
"Quentin40","Gianni Bismark"
"Quentin40","Gianni Bismark"
"Quentin40","Young Rame"
"Quentin40","Gianni Bismark"
"Quentin40","Gianni Bismark"
"Quentin40","Night Skinny"
"Quentin40","M¥SS KETA"
"Quentin40","Young Rame"
"Quentin40","Gemitaiz"
"Quentin40","Achille Lauro"
"En?gma","Murubutu"
"En?gma","Murubutu"
"En?gma","DJ Fastcut"
"En?gma","Versvs"
"En?gma","Versvs"
"En?gma","Lanz Khan"
"En?gma","NOIA"
"En?gma","Claver Gold"
"En?gma","Vacca"
"En?gma","Zeep"
"En?gma","Zeep"
"En?gma","Real Talk"
"En?gma","NOIA"
"En?gma","DJ 2P"
"En?gma","3D"
"En?gma","Jack The Smoker"
"En?gma","Deal Pacino"
"En?gma","BLOODY VINYL"
"En?gma","Linea 77"
"En?gma","Linea 77"
"En?gma","Linea 77"
"En?gma","Salmo"
"En?gma","Gabriele Deriu"
"En?gma","Fratelli Quintale"
"En?gma","3D"
"En?gma","Salmo"
"Jack The Smoker","Lexotan"
"Jack The Smoker","Influenza"
"Jack The Smoker","Vacca"
"Jack The Smoker","Aleaka"
"Jack The Smoker","2B"
"Jack The Smoker","Silla DDR"
"Jack The Smoker","Odershin"
"Jack The Smoker","Mazza Ken"
"Jack The Smoker","Lanz Khan"
"Jack The Smoker","Nesli"
"Jack The Smoker","Nesli"
"Jack The Smoker","Rk Wolf"
"Jack The Smoker","Lanz Khan"
"Jack The Smoker","2B"
"Jack The Smoker","Corrotto"
"Jack The Smoker","Jangy Leeon"
"Jack The Smoker","Don Joe"
"Jack The Smoker","Warez"
"Jack The Smoker","MACE"
"Jack The Smoker","Rk Wolf"
"Jack The Smoker","MR Rizzus"
"Jack The Smoker","En?gma"
"Jack The Smoker","En?gma"
"Jack The Smoker","Rk Wolf"
"Jack The Smoker","Silla DDR"
"Jack The Smoker","DJ Fede"
"Jack The Smoker","MACE"
"Jack The Smoker","DJ Fede"
"Jack The Smoker","Mastafive"
"Jack The Smoker","Jangy Leeon"
"Jack The Smoker","BLOODY VINYL"
"Jack The Smoker","Jangy Leeon"
"Jack The Smoker","Posaman"
"Jack The Smoker","Dani Faiv"
"Jack The Smoker","Dani Faiv"
"Jack The Smoker","Dj Dropsy"
"Jack The Smoker","Mano"
"Jack The Smoker","Papilla Bronx"
"Jack The Smoker","Principe"
"Jack The Smoker","Bassi Maestro"
"Jack The Smoker","Ensi"
"Jack The Smoker","Linea 77"
"Jack The Smoker","Fure Boccamara"
"Jack The Smoker","Real Talk"
"Jack The Smoker","MACHETE"
"Jack The Smoker","Silla DDR"
"Jack The Smoker","Mistaman"
"Jack The Smoker","MR. Kronik"
"Jack The Smoker","Dani Faiv"
"Jack The Smoker","Blo/B"
"Jack The Smoker","DJ Fastcut"
"Jack The Smoker","Spanish Ed"
"Jack The Smoker","Corrotto"
"Jack The Smoker","Dee1L33"
"Jack The Smoker","Jangy Leeon"
"Jack The Smoker","Corrotto"
"Jack The Smoker","Crookers"
"Jack The Smoker","Rubik Beats"
"Jack The Smoker","Inoki"
"Jack The Smoker","Pepito Rella"
"Jack The Smoker","Bassi Maestro"
"Jack The Smoker","Pepito Rella"
"Jack The Smoker","Jangy Leeon"
"Jack The Smoker","Yodha"
"Jack The Smoker","Dani Faiv"
"Jack The Smoker","DJ Fede"
"Jack The Smoker","Dani Faiv"
"Jack The Smoker","Mr. Phil"
"Jack The Smoker","Larry Joule"
"Jack The Smoker","Nerone"
"Jack The Smoker","iLL Papi"
"Jack The Smoker","Axos"
"Jack The Smoker","DJ Fede"
"Jack The Smoker","Biggie Paul"
"Jack The Smoker","DJ 2P"
"Jack The Smoker","Nitro"
"Jack The Smoker","3D"
"Jack The Smoker","Microspasmi"
"Jack The Smoker","Saint"
"Jack The Smoker","iLL Papi"
"Jack The Smoker","MadMan"
"Jack The Smoker","Noyz Narcos & Fritz Da Cat"
"Jack The Smoker","Lil' Pin"
"Jack The Smoker","Malacarne"
"Jack The Smoker","BLOODY VINYL"
"Jack The Smoker","KC"
"Jack The Smoker","Night Skinny"
"Jack The Smoker","Bras"
"Jack The Smoker","DJ Fede"
"Jack The Smoker","Zanko El Arabe Blanco"
"Jack The Smoker","Fratelli Quintale"
"Jack The Smoker","DJ Shocca"
"Jack The Smoker","Bassi Maestro"
"Jack The Smoker","Eddy Virus"
"Jack The Smoker","The Lickerz"
"Jack The Smoker","DJ Fede"
"Jack The Smoker","DJ Fede"
"Jack The Smoker","Giaime"
"Jack The Smoker","Rise Beatbox"
"Jack The Smoker","Mr. Phil"
"Jack The Smoker","Fritz Da Cat"
"Jack The Smoker","BAT"
"Jack The Smoker","Fred De Palma"
"Jack The Smoker","Fadamat"
"Jack The Smoker","Johnny Marsiglia"
"Jack The Smoker","Tyrelli"
"Jack The Smoker","Flesha"
"Jack The Smoker","Flesha"
"Jack The Smoker","Jap & Paggio"
"Jack The Smoker","Zampa"
"Jack The Smoker","Nex Cassel"
"Jack The Smoker","Bassi Maestro"
"Jack The Smoker","Flesha"
"Jack The Smoker","Nosta&Madj"
"Jack The Smoker","James Cella"
"Jack The Smoker","Maxi B"
"Jack The Smoker","Uzi Junkana"
"Jack The Smoker","Secoman"
"Jack The Smoker","Mdt"
"Jack The Smoker","Jap"
"Jack The Smoker","Bassi Maestro"
"Jack The Smoker","Amir Issaa"
"Jack The Smoker","Michel"
"Jack The Smoker","Rayden"
"Jack The Smoker","Maxi B"
"Jack The Smoker","Huga Flame"
"Jack The Smoker","Mondo Marcio"
"Jack The Smoker","DUELLZ"
"Jack The Smoker","Microphones Killarz"
"Jack The Smoker","Ape"
"Jack The Smoker","Amir Issaa"
"Jack The Smoker","Rayden"
"Jack The Smoker","Tormento"
"Jack The Smoker","Mondo Marcio"
"Jack The Smoker","Mondo Marcio"
"Bello Figo","Slings"
"Bello Figo","Diablo"
"Bello Figo","Jay Lock"
"Bello Figo","Laïoung"
"Bello Figo","Master SwaG"
"Bello Figo","Various Artists"
"Bello Figo","Diablo"
"Bello Figo","Jay Lock"
"Bello Figo","Daemon"
"Bello Figo","Don Carmine"
"Bello Figo","VillaBanks"
"Bello Figo","Diablo"
"Ensi","Warez"
"Ensi","MxRxGxA"
"Ensi","Louis Dee"
"Ensi","Deda"
"Ensi","Walino"
"Ensi","Nex Cassel"
"Ensi","Do Your Thang"
"Ensi","Salmo"
"Ensi","Clementino"
"Ensi","Do Your Thang"
"Ensi","Louis Dee"
"Ensi","BigMama"
"Ensi","Axos"
"Ensi","Brusco"
"Ensi","Brusco"
"Ensi","Rico Mendossa"
"Ensi","AINÉ"
"Ensi","DJ Gengis"
"Ensi","Jangy Leeon"
"Ensi","Shakalab"
"Ensi","Calibro 35"
"Ensi","Calibro 35"
"Ensi","Zeus One"
"Ensi","Guè"
"Ensi","Armani Doc"
"Ensi","Samuel"
"Ensi","Fido Guido"
"Ensi","L'Elfo"
"Ensi","Mastafive"
"Ensi","Rico Mendossa"
"Ensi","Two Fingerz"
"Ensi","Jangy Leeon"
"Ensi","Fido Guido"
"Ensi","Gemitaiz"
"Ensi","Omar Pedrini"
"Ensi","MxRxGxA"
"Ensi","L'Elfo"
"Ensi","Jangy Leeon"
"Ensi","Leslie"
"Ensi","Subsonica"
"Ensi","Principe"
"Ensi","Gionni Gioielli"
"Ensi","Linea 77"
"Ensi","Macro Marco"
"Ensi","Macro Marco"
"Ensi","Nerone"
"Ensi","Linea 77"
"Ensi","Gemello"
"Ensi","Raige"
"Ensi","Speaker Cenzou"
"Ensi","Gemitaiz"
"Ensi","Negrita"
"Ensi","Crookers"
"Ensi","Pepito Rella"
"Ensi","Rise Beatbox"
"Ensi","Mr. Phil"
"Ensi","Kento & The Voodoo Brothers"
"Ensi","iLL Papi"
"Ensi","DJ Fede"
"Ensi","DJ 2P"
"Ensi","Easy One"
"Ensi","Microspasmi"
"Ensi","Izi"
"Ensi","DJ Fede"
"Ensi","Nex Cassel"
"Ensi","Willie Peyote"
"Ensi","iLL Papi"
"Ensi","Fabio Giachino"
"Ensi","Louis Dee"
"Ensi","Noyz Narcos & Fritz Da Cat"
"Ensi","Clementino"
"Ensi","Anagogia"
"Ensi","Francesco Paura"
"Ensi","Night Skinny"
"Ensi","Rocco Hunt"
"Ensi","Montenero"
"Ensi","DJ Fede"
"Ensi","Fred De Palma"
"Ensi","Raige"
"Ensi","Reset!"
"Ensi","99 Posse"
"Ensi","Rocco Hunt"
"Ensi","Rayden"
"Ensi","Clementino"
"Ensi","Guè"
"Ensi","Fratelli Quintale"
"Ensi","3D"
"Ensi","Rocco Hunt"
"Ensi","DJ Fede"
"Ensi","Gemitaiz"
"Ensi","Louis Dee"
"Ensi","Motel Connection"
"Ensi","Rise Beatbox"
"Ensi","Mr. Phil"
"Ensi","Guè"
"Ensi","Jake La Furia"
"Ensi","Fritz Da Cat"
"Ensi","Rayden"
"Ensi","3D"
"Ensi","Gemitaiz"
"Ensi","Kiave"
"Ensi","Johnny Marsiglia"
"Ensi","Salmo"
"Ensi","Babaman"
"Ensi","883"
"Ensi","Stokka & Madbuddy"
"Ensi","Rayden"
"Ensi","Raige"
"Ensi","DJ Fede"
"Ensi","Club Dogo"
"Ensi","Babaman"
"Ensi","Raige"
"Ensi","Nex Cassel"
"Ensi","Bassi Maestro"
"Ensi","Jokbeatz"
"Ensi","Entics"
"Ensi","Lil' Pin"
"Ensi","Frankie 'O'"
"Ensi","Guè"
"Ensi","Don Joe"
"Ensi","Patto Mc"
"Ensi","Exo Dj"
"Ensi","Maxi B"
"Ensi","Duplici"
"Ensi","Raige"
"Ensi","Vacca"
"Ensi","Filomuzik"
"Ensi","Surfa"
"Ensi","Vacca"
"Ensi","Daniele Vit"
"Ensi","Rayden"
"Ensi","Maxi B"
"Ensi","Mondo Marcio"
"Ensi","Zuli"
"Ensi","Daniele Vit"
"Ensi","Kalafro Sound Power"
"Ensi","Metro Stars"
"Ensi","Clementino"
"Ensi","Raige"
"Ensi","Raige"
"Ensi","Rayden"
"Ensi","Tormento"
"Nerone","Secco"
"Nerone","Warez"
"Nerone","Big Effe"
"Nerone","Secco"
"Nerone","Nex Cassel"
"Nerone","Masta Rais"
"Nerone","Guido Cagiva"
"Nerone","Salmo"
"Nerone","Ted Bee"
"Nerone","Ted Bee"
"Nerone","Miss Fritty"
"Nerone","Clementino"
"Nerone","Louis Dee"
"Nerone","Miss Fritty"
"Nerone","Elea"
"Nerone","MxRxGxA"
"Nerone","Axos"
"Nerone","DJ Fede"
"Nerone","il nano"
"Nerone","Inoki"
"Nerone","Ensi"
"Nerone","DJ Caster"
"Nerone","DJ Gengis"
"Nerone","Warez"
"Nerone","Molella"
"Nerone","Brusco"
"Nerone","Mido"
"Nerone","En?gma"
"Nerone","En?gma"
"Nerone","Nex Cassel"
"Nerone","Remmy"
"Nerone","Ame 2.0"
"Nerone","L'Elfo"
"Nerone","SLEEPY"
"Nerone","Cease Mac11"
"Nerone","Cease Mac11"
"Nerone","Oro Bianco"
"Nerone","L'Elfo"
"Nerone","Pa Pa"
"Nerone","Louis Dee"
"Nerone","Cold"
"Nerone","Gionni Grano"
"Nerone","Riky"
"Nerone","AIR HAGON"
"Nerone","Adma"
"Nerone","Mido"
"Nerone","Dj Dropsy"
"Nerone","Ramadon"
"Nerone","Kilo KG"
"Nerone","Grido"
"Nerone","Real Talk"
"Nerone","George Jung"
"Nerone","Remmy"
"Nerone","Tony Mogra"
"Nerone","Drimer"
"Nerone","Oro Bianco"
"Nerone","Drimer"
"Nerone","MR Rizzus"
"Nerone","Bobby G"
"Nerone","Fonse20900"
"Nerone","Secco"
"Nerone","MR Rizzus"
"Nerone","Ensi"
"Nerone","Lethal V"
"Nerone","Shiva"
"Nerone","L'Elfo"
"Nerone","Jangy Leeon"
"Nerone","St Luca Spenish"
"Nerone","Rise Beatbox"
"Nerone","Flam Boy"
"Nerone","iLL Papi"
"Nerone","Biggie Paul"
"Nerone","iLL Papi"
"Nerone","Lanz Khan"
"Nerone","BLOODY VINYL"
"Nerone","Biggie Paul"
"Nerone","Ems"
"Highsnob","Hu"
"Highsnob","Nerone"
"Highsnob","JUNIOR CALLY"
"Highsnob","Egreen"
"Highsnob","il nano"
"Highsnob","JUNIOR CALLY"
"Highsnob","Real Talk"
"Lil Busso","Novelo"
"Lil Busso","Nicola Siciliano"
"Lil Busso","Nicola Siciliano"
"Lil Busso","Big Fish"
"Lil Busso","Big Fish"
"Lil Busso","Kid Shyne"
"Speranza","TY1"
"Speranza","Rayan"
"Speranza","Rayan"
"Speranza","Vacca"
"Speranza","Enzo Avitabile"
"Speranza","8blevrai"
"Speranza","The Zen Circus"
"Speranza","Willie Peyote"
"Speranza","Clementino"
"Speranza","Gianni Bismark"
"Speranza","Golani"
"Speranza","Noyz Narcos"
"Speranza","Xqz"
"Speranza","2nd Roof"
"Speranza","2nd Roof"
"Speranza","Fedez"
"Speranza","MadMan"
"Speranza","Silent Bob"
"Speranza","Carl Brave"
"Speranza","Carl Brave"
"Speranza","Margherita Vicario"
"Speranza","TY1"
"Speranza","Emis Killa"
"Speranza","Gemitaiz"
"Speranza","Young Rame"
"Speranza","Ketama126"
"Speranza","Ntò"
"Speranza","Ntò"
"Speranza","Ketama126"
"Speranza","Night Skinny"
"Speranza","Rocco Hunt"
"Speranza","Rocco Hunt"
"Speranza","Margherita Vicario"
"Speranza","Margherita Vicario"
"Speranza","Margherita Vicario"
"Speranza","Joker-P"
"Speranza","Izi"
"Speranza","Peppe Soks"
"Speranza","Rocco Hunt"
"Speranza","Disastro Loco"
"Inoki","Murubutu"
"Inoki","Terfa"
"Inoki","Ema Door"
"Inoki","Deda"
"Inoki","MACK"
"Inoki","MACK"
"Inoki","Danti"
"Inoki","Nocivo Regaz"
"Inoki","Miss Simpatia"
"Inoki","Favelas JFlous"
"Inoki","Jake La Furia"
"Inoki","Guido Cagiva"
"Inoki","Mazza Ken"
"Inoki","Parola Vera"
"Inoki","Adriana"
"Inoki","Axos"
"Inoki","DJ Fede"
"Inoki","MACK"
"Inoki","Murubutu"
"Inoki","Grido"
"Inoki","Miracolo Italiano"
"Inoki","Sensei"
"Inoki","Sensei"
"Inoki","Shakalab"
"Inoki","Southology"
"Inoki","Uchieman"
"Inoki","DJ Fede"
"Inoki","DJ Fede"
"Inoki","Oxn"
"Inoki","Red Sinapsy"
"Inoki","Cisky MCK"
"Inoki","Mad Dopa"
"Inoki","Fama"
"Inoki","Fama"
"Inoki","Parola Vera"
"Inoki","DJ Fede"
"Inoki","Darn"
"Inoki","Darn"
"Inoki","DJ Enzo"
"Inoki","Mauràs"
"Inoki","Garage Mob"
"Inoki","Oyoshe"
"Inoki","En?gma"
"Inoki","Mauràs"
"Inoki","ClubSmokas"
"Inoki","Rap Pirata Puglia"
"Inoki","DJ Fastcut"
"Inoki","Rap Pirata Umbria"
"Inoki","L'Elfo"
"Inoki","Gel"
"Inoki","Jb_sdf"
"Inoki","Rhino"
"Inoki","Alien Army"
"Inoki","Alien Army"
"Inoki","Zinghero & Saga"
"Inoki","Brain"
"Inoki","Chapo9th"
"Inoki","Parola Vera"
"Inoki","Assalti Frontali"
"Inoki","DJ Skizo"
"Inoki","Luca Blindo"
"Inoki","Signor K"
"Inoki","Zero Plastica"
"Inoki","Mad Dopa"
"Inoki","Siruan"
"Inoki","Brain"
"Inoki","Brain"
"Inoki","DJ Shocca"
"Inoki","DJ Fede"
"Inoki","Siruan"
"Inoki","Fadamat"
"Inoki","Metal Carter"
"Inoki","Bonnot"
"Inoki","Sebastian"
"Inoki","Wave Mc"
"Inoki","Skizo"
"Inoki","Majesty"
"Inoki","DJ Shocca"
"Inoki","mike shezàn"
"Nerissima Serpe","TY1"
"Nerissima Serpe","Papa V"
"Nerissima Serpe","Low-Red"
"Nerissima Serpe","Digital Astro"
"Nerissima Serpe","Don Joe"
"Jamil","Lil Bridge"
"Jamil","Tony Boy"
"Jamil","Pashabeats"
"Jamil","Tony Boy"
"Jamil","Vray"
"Jamil","500 Tony"
"Jamil","Dium"
"Jamil","Vacca"
"Jamil","Ion"
"Jamil","Mostro"
"Jamil","Oni One"
"Jamil","Vacca"
"Jamil","MBOSS"
"Jamil","Mostro"
"Jamil","Vacca"
"Jamil","Emis Killa"
"Jamil","Giso"
"Jamil","Vacca"
"Jamil","Emis Killa"
"Jamil","Enmicasa"
"Jamil","Vacca"
"Chicoria","Manali"
"Chicoria","Manali"
"Chicoria","Xqz"
"Chicoria","Riko Velaska"
"Chicoria","In Arte Gibilterra"
"Chicoria","Rafilù"
"Chicoria","Drone126"
"Chicoria","Gast"
"Chicoria","Gel"
"Chicoria","Gast"
"Chicoria","Depha Beat"
"Chicoria","Inoki"
"Chicoria","Brenno Itani"
"Chicoria","Gast"
"Chicoria","Brain"
"Chicoria","Aban"
"Chicoria","Night Skinny"
"Chicoria","Metal Carter"
"Chicoria","Dirty Dagoes"
"Chicoria","Metal Carter"
"Chicoria","Noyz Narcos"
"Chicoria","Gel"
"Chicoria","Gel"
"Zoda","Handy"
"Zoda","NASKA"
"Zyrtck","Sick Luke"
"Zyrtck","Ayatho"
"Zyrtck","Mr.Mattho"
"Zyrtck","Radical"
"Zyrtck","Glasond"
"Zyrtck","Friman"
"Zyrtck","FIAMA GANG"
"Zyrtck","Rave"
"Zyrtck","Uale"
"Zyrtck","Various Artists"
"Zyrtck","Uale"
"Zyrtck","Glasond"
"Zyrtck","Tommus_sk8"
"Zyrtck","Doxa Laem"
"Zyrtck","RYKI"
"Zyrtck","Spender"
"Zyrtck","Spender"
"Zyrtck","Radical"
"Zyrtck","lil Goblo"
"Zyrtck","Doxa Laem"
"Zyrtck","Mandark"
"Zyrtck","Glasond"
"Zyrtck","Street Active"
"Zyrtck","Hammon"
"Zyrtck","lil Goblo"
"Zyrtck","Friman"
"Zyrtck","Tommus_sk8"
"Zyrtck","Hammon"
"Zyrtck","Spender"
"Zyrtck","Friman"
"Zyrtck","Friman"
"Zyrtck","FIAMA GANG"
"Zyrtck","Glasond"
"Zyrtck","Glasond"
"Zyrtck","xDiemondx"
"Zyrtck","KEM Kagune"
"Zyrtck","Astro Centauri"
"Zyrtck","Paco Sangrado"
"Zyrtck","Glasond"
"Zyrtck","Mandark"
"Zyrtck","lil Goblo"
"Zyrtck","Doxa Laem"
"Zyrtck","Glasond"
"Zyrtck","Jordan"
"Zyrtck","Various Artists"
"Zyrtck","Astro Centauri"
"Babaman","Dj Red the Real"
"Babaman","Bassi Maestro"
"Babaman","Fabrizio Fattori"
"Babaman","iTron"
"Babaman","Danti"
"Babaman","Fabrizio Fattori"
"Babaman","Fabrizio Fattori"
"Babaman","L-Duke"
"Babaman","Vacca"
"Babaman","Fabrizio Fattori"
"Babaman","Vacca"
"Babaman","Vacca"
"Babaman","DJ Myke"
"Babaman","Amir Issaa"
"Babaman","Meddaman"
"Axos","Danti"
"Axos","Oliver Green"
"Axos","NIO"
"Axos","Braco"
"Axos","Cicco Sanchez"
"Axos","Jangy Leeon"
"Axos","Warez"
"Axos","Nerone"
"Axos","Jangy Leeon"
"Axos","Highsnob"
"Axos","Egreen"
"Axos","Linea 77"
"Axos","Real Talk"
"Axos","Rubik Beats"
"Axos","Mr. Phil"
"Axos","Ensi"
"Axos","Jangy Leeon"
"Axos","Redslow"
"Axos","Faser"
"Axos","DJ 2P"
"Axos","Rubik Beats"
"Axos","Pepito Rella"
"Axos","Warez"
"Axos","Faser"
"Axos","Bassi Maestro"
"Axos","Jangy Leeon"
"Axos","Nerone"
"Axos","Bassi Maestro"
"Axos","Nerone"
"Axos","Salmo"
"Axos","Biggie Paul"
"Axos","DJ 2P"
"Axos","Faser"
"Axos","Lanz Khan"
"Axos","Stima"
"Ticky B","Pepe"
"Ticky B","Pepe"
"Ticky B","Patrik Rivier"
"Ticky B","Halba x Foldino"
"Ticky B","Real Talk"
"Ticky B","Parix Hilton"
"Ticky B","Nese Ikaro"
"Ticky B","GENTE"
"Ticky B","GENTE"
"Ticky B","GENTE"
"Ticky B","GENTE"
"Ticky B","GENTE"
"Ticky B","GENTE"
"Ticky B","SUERTE"
"Ticky B","Gorka"
"Ticky B","Tawsen"
"Ticky B","Gordo"
"Rasty Kilo","2Rari"
"Rasty Kilo","Noyz Narcos"
"Rasty Kilo","Rico Mendossa"
"Rasty Kilo","Guè"
"Rasty Kilo","LX"
"Rasty Kilo","BLOODY VINYL"
"Nello Taver","Danti"
"Kermit","2Mex"
"Kermit","LMF Truth"
"Kermit","Lex Marshall"
"Kermit","Jèfethadon"
"Kermit","Basshonee"
"Kermit","DeStijl"
"Young Rame","Totò Rima"
"Young Rame","S-Pion"
"Young Rame","Rico Mendossa"
"Young Rame","Vray"
"Young Rame","Rico Mendossa"
"Young Rame","Rico Mendossa"
"Young Rame","Guè"
"Young Rame","Guè"
"Young Rame","Mosè Cov"
"Young Rame","Big Fish"
"Young Rame","Santana MOE"
"Young Rame","Santana MOE"
"Mattak","Murubutu"
"Mattak","Halba x Foldino"
"Mattak","Nex Cassel"
"Mattak","Stefano Switala"
"Mattak","Squito Babe"
"Mattak","Braco"
"Mattak","Clementino"
"Mattak","Carlo Corallo"
"Mattak","Murubutu"
"Mattak","DJ Fastcut"
"Mattak","DJ Fastcut"
"Mattak","Real Talk"
"Mattak","Nayt"
"Mattak","En?gma"
"Mattak","En?gma"
"Mattak","Kharfi"
"Mattak","Pepito Rella"
"Mattak","En?gma"
"Mattak","En?gma"
"Mattak","Triflusso"
"Mattak","MR Rizzus"
"Mattak","Musteeno"
"Mattak","Mad Dopa"
"Mattak","DJ Fastcut"
"Mattak","Corrotto"
"Mattak","Drimer"
"Mattak","OTM"
"Mattak","Lord Madness"
"Mattak","Kharfi"
"Mattak","Kharfi"
"Mattak","Corrotto"
"Mattak","Limon Willis"
"Mattak","Various Artists"
"Mattak","DJ Fastcut"
"Mattak","GENTLE T"
"Mattak","Ray"
"Mattak","GENTLE T"
"Mattak","Barile + Gheesa"
"SAC1","Matteo Paolillo - Icaro"
"SAC1","Various Artists"
"SAC1","Biondo"
"SAC1","Kid"
"SAC1","Dylan Dixon"
"SAC1","Dylan Dixon"
"SAC1","Baby Sosa"
"SAC1","Mose"
"SAC1","Mose"
"SAC1","Delfo"
"SAC1","Aka 7even"
"SAC1","Ninho Favela"
"SAC1","Crystal"
"SAC1","ABBASIDE GANG"
"SAC1","ABBASIDE GANG"
"SAC1","Sercho"
"LUCHITOS","Touché"
"FUCKYOURCLIQUE","Zyrtck"
"FUCKYOURCLIQUE","Zyrtck"
"FUCKYOURCLIQUE","Zyrtck"
"Priestess","GIOVAPIÙGIOVA"
"Priestess","Selton"
"Priestess","Selton"
"Priestess","M¥SS KETA"
"Priestess","Gemitaiz"
"Priestess","Sina"
"Priestess","Selton"
"Priestess","M¥SS KETA"
"Priestess","Gemitaiz"
"Priestess","M¥SS KETA"
"Priestess","MadMan"
"Priestess","Gemitaiz"
"Priestess","Matteo"
"Priestess","Gemitaiz"
"Priestess","MadMan"
"DJ Fastcut","Murubutu"
"DJ Fastcut","Giako Shy"
"DJ Fastcut","Tufology Crew"
"DJ Fastcut","Signor D"
"DJ Fastcut","Virux"
"DJ Fastcut","Claver Gold"
