"X1","X2"
"Emis Killa","Il Pagante"
"Emis Killa","Carl Brave"
"Emis Killa","Caneda"
"Emis Killa","Bassi Maestro"
"Emis Killa","Maruego"
"Emis Killa","Vegas Jones"
"Emis Killa","Jamil"
"Emis Killa","Fabri Fibra"
"Emis Killa","DJ 2P"
"Emis Killa","J-AX"
"Emis Killa","Max Pezzali"
"Emis Killa","Jake La Furia"
"Emis Killa","Patty Pravo"
"Emis Killa","Gemitaiz"
"Emis Killa","Tormento"
"Emis Killa","Club Dogo"
"Emis Killa","Don Joe"
"Emis Killa","Gianluca Grignani"
"Emis Killa","Jamil"
"Emis Killa","Mondo Marcio"
"Emis Killa","Guè"
"Emis Killa","Jake La Furia"
"Emis Killa","Vacca"
"Emis Killa","Mondo Marcio"
"Emis Killa","Luchè"
"Emis Killa","883"
"Emis Killa","Two Fingerz"
"Emis Killa","Nayt"
"Emis Killa","Club Dogo"
"Emis Killa","Marracash"
"Emis Killa","Vacca"
"Emis Killa","Marracash"
"Emis Killa","Guè"
"Emis Killa","Don Joe"
"Emis Killa","Vacca"
"Emis Killa","Bassi Maestro"
"Madame","Marco Mengoni"
"Madame","Sick Luke"
"Madame","Night Skinny"
"Madame","Night Skinny"
"Madame","Shiva"
"Madame","Rkomi"
"Madame","Ghali"
"Madame","Clementino"
"Madame","Luchè"
"Madame","Fabri Fibra"
"Madame","ARIETE"
"Madame","Rkomi"
"Madame","Sick Luke"
"Madame","Marco Mengoni"
"Madame","Marco Mengoni"
"Madame","Marco Mengoni"
"Madame","Marco Mengoni"
"Madame","Rkomi"
"Madame","Rkomi"
"Madame","Emis Killa"
"Madame","Leon Faun"
"Madame","Leon Faun"
"Madame","Mecna"
"Madame","MACE"
"Madame","Ernia"
"Madame","sangiovanni"
"Madame","PSICOLOGI"
"Madame","Massimo Pericolo"
"Madame","MACE"
"Madame","Ernia"
"Madame","Negramaro"
"Madame","Negramaro"
"Madame","Mecna"
"Madame","BLOODY VINYL"
"Madame","Ernia"
"Madame","PSICOLOGI"
"Madame","PSICOLOGI"
"Madame","PSICOLOGI"
"Madame","Elodie"
"Madame","Marracash"
"Madame","Marracash"
"Madame","Ensi"
"Madame","Ensi"
"Madame","Night Skinny"
"Madame","Tredici Pietro"
"Marco Mengoni","Ernia"
"Marco Mengoni","Giorgia"
"Marco Mengoni","Samuele Bersani"
"Jovanotti","Nek"
"Jovanotti","Negramaro"
"Jovanotti","Eros Ramazzotti"
"Jovanotti","Eros Ramazzotti"
"Jovanotti","Elisa"
"Elodie","Elisa"
"Elodie","Rkomi"
"Elodie","Elisa"
"Elodie","Sottotono"
"Elodie","Rkomi"
"Elodie","Rkomi"
"Elodie","Rkomi"
"Elodie","Sottotono"
"Elodie","The Kolors"
"Elodie","Sottotono"
"Elodie","Margherita Vicario"
"Elodie","Carl Brave"
"Elodie","Priestess"
"Elodie","M¥SS KETA"
"Elodie","Lazza"
"Elodie","Lazza"
"Elodie","M¥SS KETA"
"Elodie","Guè"
"Elodie","Cristina D'Avena"
"Elodie","Cristina D'Avena"
"Elodie","Francesco Renga"
"Elisa","Rose Villain"
"Elisa","Marracash"
"Elisa","Night Skinny"
"Elisa","Meg"
"Elisa","Marlene Kuntz"
"Elisa","Night Skinny"
"Elisa","Luchè"
"Elisa","Guè"
"Elisa","Giorgio Poi"
"Elisa","Giorgio Poi"
"Elisa","Zucchero"
"Elisa","Caterina Caselli"
"Elisa","Zucchero"
"Elisa","TROPICO"
"Elisa","Mahmood"
"Elisa","Francesca Michielin"
"Elisa","Ligabue"
"Elisa","Ligabue"
"Elisa","Rkomi"
"Elisa","Marracash"
"Elisa","Francesca Michielin"
"Elisa","Subsonica"
"Elisa","Francesco Guccini"
"Elisa","Marracash"
"Elisa","Rkomi"
"Elisa","Ermal Meta"
"Elisa","Cristina D'Avena"
"Elisa","Cristina D'Avena"
"Elisa","Giorgia"
"Elisa","Tiromancino"
"Elisa","Sick Tamburo"
"Elisa","Ermal Meta"
"Elisa","Loredana Bertè"
"Elisa","The Kolors"
"Elisa","Fedez"
"Elisa","Fedez"
"Elisa","Luca Carboni"
"Elisa","Negramaro"
"Elisa","Fabri Fibra"
"Elisa","Negramaro"
"Elisa","Negramaro"
"Fred De Palma","Federica Abbate"
"Fred De Palma","SLF"
"Fred De Palma","Boro Boro"
"Fred De Palma","Wayne Santana"
"Fred De Palma","Francesca Michielin"
"Fred De Palma","Neves17"
"Fred De Palma","Francesca Michielin"
"Fred De Palma","Giaime"
"Fred De Palma","Cicco Sanchez"
"Fred De Palma","OG Eastbull"
"Fred De Palma","Moderup"
"Fred De Palma","Achille Lauro"
"Fred De Palma","Cicco Sanchez"
"Fred De Palma","DJ Fede"
"Fred De Palma","Entics"
"Fred De Palma","DJ Fede"
"Fred De Palma","Achille Lauro"
"Fred De Palma","Patty Pravo"
"Fred De Palma","Shade"
"Fred De Palma","Shade"
"Fred De Palma","Danti"
"Fred De Palma","Shade"
"Fred De Palma","DJ Fede"
"Fred De Palma","DJ Fede"
"Tiziano Ferro","thasup"
"Tiziano Ferro","Sottotono"
"Tiziano Ferro","Sottotono"
"Tiziano Ferro","Sottotono"
"Tiziano Ferro","Sottotono"
"Tiziano Ferro","Giorgia"
"Tiziano Ferro","Andrea Bocelli"
"Tiziano Ferro","Tiromancino"
"Tiziano Ferro","Fabri Fibra"
"Tiziano Ferro","Marracash"
"Tiziano Ferro","Marracash"
"Tiziano Ferro","Giusy Ferreri"
"Tiziano Ferro","Briga"
"Tiziano Ferro","Marracash"
"Tiziano Ferro","Briga"
"Tiziano Ferro","Marracash"
"Tiziano Ferro","Fiorella Mannoia"
"Tiziano Ferro","Elisa"
"Tiziano Ferro","Luca Carboni"
"Tiziano Ferro","Baby K"
"Tiziano Ferro","Baby K"
"Tiziano Ferro","Giusy Ferreri"
"Tiziano Ferro","Fiorella Mannoia"
"Tiziano Ferro","Laura Pausini"
"Tiziano Ferro","Mina"
"Tiziano Ferro","Laura Pausini"
"Tiziano Ferro","Laura Pausini"
"Tiziano Ferro","Laura Pausini"
"Tiziano Ferro","Luca Carboni"
"Mahmood","Guè"
"Mahmood","Paky"
"Mahmood","Paky"
"Mahmood","Night Skinny"
"Mahmood","Night Skinny"
"Mahmood","Sottotono"
"Mahmood","Zucchero"
"Mahmood","Zucchero"
"Mahmood","Sottotono"
"Mahmood","Sottotono"
"Mahmood","Guè"
"Mahmood","Francesco Guccini"
"Mahmood","thasup"
"Mahmood","Guè"
"Mahmood","Marracash"
"Mahmood","thasup"
"Mahmood","Marracash"
"Mahmood","Gemitaiz"
"Mahmood","Charlie Charles"
"Mahmood","M¥SS KETA"
"Mahmood","Guè"
"Mahmood","Michele Bravi"
"Mahmood","Fabri Fibra"
"Ligabue","Pierangelo Bertoli"
"Ligabue","Francesco Guccini"
"Ligabue","Elisa"
"Ligabue","Gianluca Grignani"
"Ligabue","Pierangelo Bertoli"
"Ligabue","Fiorella Mannoia"
"Ligabue","Pierangelo Bertoli"
"Ligabue","Elisa"
"Ligabue","Pierangelo Bertoli"
"Alfa","Cristina D'Avena"
"Alfa","Valerio Mazzei"
"Alfa","Annalisa"
"Alfa","Giordana Angi"
"Alfa","Annalisa"
"Alfa","Peppe Soks"
"Alfa","Olly"
"Jake La Furia","Warez"
"Jake La Furia","TY1"
"Jake La Furia","Warez"
"Jake La Furia","Sick Luke"
"Jake La Furia","Inoki"
"Jake La Furia","Deda"
"Jake La Furia","Night Skinny"
"Jake La Furia","Night Skinny"
"Jake La Furia","Salmo"
"Jake La Furia","Willie Peyote"
"Jake La Furia","Sottotono"
"Jake La Furia","Axos"
"Jake La Furia","Gianni Bismark"
"Jake La Furia","Nashley"
"Jake La Furia","Il Pagante"
"Jake La Furia","Sick Luke"
"Jake La Furia","2nd Roof"
"Jake La Furia","Sottotono"
"Jake La Furia","J-AX"
"Jake La Furia","Emis Killa"
"Jake La Furia","Don Joe"
"Jake La Furia","En?gma"
"Jake La Furia","En?gma"
"Jake La Furia","Speranza"
"Jake La Furia","MACE"
"Jake La Furia","Sottotono"
"Jake La Furia","Giaime"
"Jake La Furia","Nerone"
"Jake La Furia","TY1"
"Jake La Furia","En?gma"
"Jake La Furia","En?gma"
"Jake La Furia","Guè"
"Jake La Furia","MACE"
"Jake La Furia","BLOODY VINYL"
"Jake La Furia","Young Rame"
"Jake La Furia","Jack The Smoker"
"Jake La Furia","Dani Faiv"
"Jake La Furia","Dani Faiv"
"Jake La Furia","Ntò"
"Jake La Furia","JUNIOR CALLY"
"Jake La Furia","J-AX"
"Jake La Furia","Night Skinny"
"Jake La Furia","JUNIOR CALLY"
"Jake La Furia","Nerone"
"Jake La Furia","Boomdabash"
"Jake La Furia","Chadia Rodriguez"
"Jake La Furia","Chadia Rodriguez"
"Jake La Furia","Vegas Jones"
"Jake La Furia","Metal Carter"
"Jake La Furia","Gabry Ponte"
"Jake La Furia","Nerone"
"Jake La Furia","Le Vibrazioni"
"Jake La Furia","Nerone"
"Jake La Furia","Boomdabash"
"Jake La Furia","Maruego"
"Jake La Furia","Le Scimmie (Vale Lambo & Lele Blade & Yung Snapp)"
"Jake La Furia","DJ Fede"
"Jake La Furia","Ex-Otago"
"Jake La Furia","Ex-Otago"
"Jake La Furia","DJ Fede"
"Jake La Furia","Emis Killa"
"Jake La Furia","Le Scimmie (Vale Lambo & Lele Blade & Yung Snapp)"
"Jake La Furia","Il Pagante"
"Jake La Furia","Fabri Fibra"
"Jake La Furia","Nitro"
"Jake La Furia","J-AX"
"Jake La Furia","Vacca"
"Jake La Furia","MadMan"
"Jake La Furia","Emis Killa"
"Jake La Furia","Guè"
"Jake La Furia","Entics"
"Jake La Furia","Gemitaiz"
"Jake La Furia","Guè"
"Jake La Furia","Fedez"
"Jake La Furia","DJ Fede"
"Jake La Furia","Franco Ricciardi"
"Jake La Furia","Aban"
"Jake La Furia","Guè"
"Jake La Furia","J-AX"
"Jake La Furia","Don Joe"
"Jake La Furia","Entics"
"Jake La Furia","Marracash"
"Jake La Furia","Guè"
"Jake La Furia","Don Joe"
"Jake La Furia","Aban"
"Jake La Furia","Aban"
"Jake La Furia","Marracash"
"Jake La Furia","Marracash"
"Jake La Furia","Marracash"
"Jake La Furia","Marracash"
"Jake La Furia","Marracash"
"Mara Sattei","Sick Luke"
"Mara Sattei","thasup"
"Mara Sattei","Sick Luke"
"Mara Sattei","Gazzelle"
"Mara Sattei","Gazzelle"
"Mara Sattei","Fedez"
"Mara Sattei","Carl Brave"
"Mara Sattei","BLOODY VINYL"
"Mara Sattei","thasup"
"Lucio Dalla","Cesare Cremonini"
"Lucio Dalla","Articolo 31"
"Lucio Dalla","Rino Gaetano"
"Lucio Dalla","Mango"
"Lucio Dalla","Mango"
"Lucio Dalla","Ron"
"Lucio Dalla","Ron"
"Lucio Dalla","Ornella Vanoni"
"Lucio Dalla","J-AX"
"Lucio Dalla","Rocco Hunt"
"Lucio Dalla","Clementino"
"Lucio Dalla","Luca Barbarossa"
"Lucio Dalla","Marta Sui Tubi"
"Lucio Dalla","Marta Sui Tubi"
"Lucio Dalla","Tiromancino"
"Lucio Dalla","Marta Sui Tubi"
"Lucio Dalla","Mina"
"Lucio Dalla","Ornella Vanoni"
"Lucio Dalla","Sal Da Vinci"
"Lucio Dalla","Ornella Vanoni"
"Lucio Dalla","Neri Per Caso"
"Lucio Dalla","Tiromancino"
"Lucio Dalla","Gigi D'Alessio"
"Lucio Dalla","Tiromancino"
"Lucio Dalla","Gigi D'Alessio"
"Lucio Dalla","Mango"
"Lucio Dalla","Fabio Concato"
"Lucio Dalla","Anna Oxa"
"Lucio Dalla","Ron"
"Lucio Dalla","Articolo 31"
"Lucio Dalla","Fabio Concato"
"Lucio Dalla","Fabio Concato"
"Lucio Dalla","Stadio"
"Lucio Dalla","Anna Oxa"
"J-AX","Loredana Bertè"
"J-AX","Il Pagante"
"J-AX","2nd Roof"
"J-AX","Loredana Bertè"
"J-AX","Danti"
"J-AX","lowlow"
"J-AX","Don Joe"
"J-AX","DJ Matrix"
"J-AX","Gigi D'Alessio"
"J-AX","Annalisa"
"J-AX","Nerone"
"J-AX","Annalisa"
"J-AX","Max Pezzali"
"J-AX","Gigi D'Alessio"
"J-AX","Chiara Galiazzo"
"J-AX","Danti"
"J-AX","Danti"
"J-AX","Rocco Hunt"
"J-AX","Rocco Hunt"
"J-AX","Fabio Rovazzi"
"J-AX","Jamil"
"J-AX","Chiara Galiazzo"
"J-AX","Tormento"
"J-AX","Shade"
"J-AX","Ermal Meta"
"J-AX","Ermal Meta"
"J-AX","Jamil"
"J-AX","Cristina D'Avena"
"J-AX","Baby K"
"J-AX","Shade"
"J-AX","The Kolors"
"J-AX","Pino Daniele"
"J-AX","Caneda"
"J-AX","Nina Zilli"
"J-AX","Max Pezzali"
"J-AX","Cristina D'Avena"
"J-AX","Nek"
"J-AX","Nek"
"J-AX","Mondo Marcio"
"J-AX","Rocco Hunt"
"J-AX","Guè"
"J-AX","Guè"
"J-AX","Guè"
"J-AX","Rocco Hunt"
"J-AX","Fedez"
"J-AX","Boomdabash"
"J-AX","Two Fingerz"
"J-AX","Don Joe"
"J-AX","Fedez"
"J-AX","99 Posse"
"J-AX","Fedez"
"J-AX","Emis Killa"
"J-AX","Fedez"
"J-AX","Fedez"
"J-AX","Jake La Furia"
"J-AX","Dargen D'Amico"
"J-AX","Mondo Marcio"
"J-AX","Gemelli Diversi"
"J-AX","883"
"J-AX","Two Fingerz"
"J-AX","Max Pezzali"
"J-AX","Club Dogo"
"J-AX","Don Joe"
"J-AX","Marracash"
"J-AX","Don Joe"
"J-AX","Pino Daniele"
"J-AX","Pino Daniele"
"J-AX","Pino Daniele"
"J-AX","Gemelli Diversi"
"J-AX","Club Dogo"
"J-AX","Club Dogo"
"J-AX","Marracash"
"J-AX","Marracash"
"J-AX","Marracash"
"J-AX","Marracash"
"J-AX","Marracash"
"Mostro","Gemello"
"Mostro","Il Tre"
"Mostro","DJ Gengis"
"Mostro","Not Good"
"Mostro","Il Tre"
"Mostro","Il Tre"
"Mostro","Not Good"
"Mostro","Blue Virus"
"Mostro","Briga"
"Mostro","Real Talk"
"Mostro","Real Talk"
"Mostro","MadMan"
"Mostro","Shiva"
"Mostro","Blue Virus"
"Mostro","Shiva"
"Mostro","Briga"
"Mostro","Briga"
"Mostro","Vegas Jones"
"Mostro","lowlow"
"Mostro","SAC1"
"Fabrizio De André","Zucchero"
"Fabrizio De André","Zucchero"
"Antonello Venditti","Briga"
"Antonello Venditti","Ermal Meta"
"Antonello Venditti","Claudio Baglioni"
"Boro Boro","Niko Pandetta"
"Boro Boro","Ludwig"
"Boro Boro","Niko Pandetta"
"Boro Boro","2nd Roof"
"Boro Boro","VillaBanks"
"Boro Boro","VillaBanks"
"Boro Boro","VillaBanks"
"Boro Boro","Fred De Palma"
"Boro Boro","Fred De Palma"
"Boro Boro","DJ Matrix"
"Boro Boro","Baby K"
"Boro Boro","Nerone"
"Boro Boro","VillaBanks"
"Boro Boro","Rosa Chemical"
"Boro Boro","Peppe Soks"
"Boro Boro","Samurai Jay"
"Boro Boro","Niko Pandetta"
"Boro Boro","Dark Polo Gang"
"Boro Boro","Rosa Chemical"
"Boro Boro","Real Talk"
"Boro Boro","Don Joe"
"Boro Boro","Fred De Palma"
"Il Pagante","J-AX"
"Franco Battiato","Giuni Russo"
"Franco Battiato","Giuni Russo"
"Franco Battiato","Giuni Russo"
"Franco Battiato","Mango"
"Franco Battiato","Pino Daniele"
"Franco Battiato","Subsonica"
"Franco Battiato","Fiorella Mannoia"
"Franco Battiato","Marta Sui Tubi"
"Franco Battiato","Marta Sui Tubi"
"Franco Battiato","Luca Carboni"
"Franco Battiato","Mango"
"Franco Battiato","Subsonica"
"Franco Battiato","Pino Daniele"
"Franco Battiato","Claudio Baglioni"
"Franco Battiato","Mango"
"Franco Battiato","Fiorella Mannoia"
"Franco Battiato","Mango"
"Franco Battiato","Mango"
"Franco Battiato","Tiziano Ferro"
"Franco Battiato","Moltheni"
"Franco Battiato","Giuni Russo"
"Franco Battiato","Giuni Russo"
"Modà","Marco Masini"
"Caparezza","Tiziano Ferro"
"Caparezza","Giuni Russo"
"Caparezza","DJ Fastcut"
"Caparezza","Clementino"
"Caparezza","Murubutu"
"Caparezza","Bandabardò"
"Caparezza","Ex-Otago"
"Caparezza","Samuele Bersani"
"Caparezza","Daniele Silvestri"
"Caparezza","Lucariello"
"Caparezza","99 Posse"
"Caparezza","Mondo Marcio"
"Caparezza","Mondo Marcio"
"Caparezza","Two Fingerz"
"Caparezza","99 Posse"
"Caparezza","Piotta"
"Caparezza","Mondo Marcio"
"Caparezza","Mondo Marcio"
"Mr.Rain","J-AX"
"Mr.Rain","J-AX"
"Mr.Rain","Irama"
"Mr.Rain","Benji & Fede"
"Mr.Rain","Annalisa"
"Gigi D'Alessio","Franco Ricciardi"
"Gigi D'Alessio","Baby K"
"Gigi D'Alessio","Achille Lauro"
"Gigi D'Alessio","Marco Masini"
"Gigi D'Alessio","Ron"
"Gigi D'Alessio","Briga"
"Gigi D'Alessio","Vincenzo Bles"
"Gigi D'Alessio","Sal Da Vinci"
"Gigi D'Alessio","Sal Da Vinci"
"Gigi D'Alessio","Claudio Baglioni"
"Gigi D'Alessio","Anna Tatangelo"
"Gabry Ponte","DJ Matrix"
"Gabry Ponte","Shiva"
"Gabry Ponte","DJ Matrix"
"Gabry Ponte","M¥SS KETA"
"Gabry Ponte","Cristina D'Avena"
"Gabry Ponte","DJ Matrix"
"Gabry Ponte","DJ Matrix"
"Gabry Ponte","Francesco Gabbani"
"Gabry Ponte","Elisa"
"Gabry Ponte","Alexandra Stan"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Edward Maya"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Gabry Ponte","Eiffel 65"
"Francesco De Gregori","Antonello Venditti"
"Francesco De Gregori","Elisa"
"Francesco De Gregori","Lucio Dalla"
"Francesco De Gregori","Elisa"
"Francesco De Gregori","Lucio Dalla"
"Francesco De Gregori","Fausto Leali"
"Francesco De Gregori","Luca Barbarossa"
"Francesco De Gregori","Lucio Dalla"
"Francesco De Gregori","Fiorella Mannoia"
"Francesco De Gregori","Fiorella Mannoia"
"Francesco De Gregori","Lucio Dalla"
"Claudio Baglioni","Mango"
"Claudio Baglioni","Ornella Vanoni"
"Claudio Baglioni","Fausto Leali"
"Claudio Baglioni","Fiorella Mannoia"
"Claudio Baglioni","Ornella Vanoni"
"Claudio Baglioni","Mango"
"Rino Gaetano","Riccardo Cocciante"
"Rino Gaetano","Riccardo Cocciante"
"Renato Zero","Ornella Vanoni"
"Renato Zero","Sal Da Vinci"
"Renato Zero","Ivan Graziani"
"Renato Zero","Loredana Bertè"
"Renato Zero","Mina"
"Noemi","M¥SS KETA"
"Noemi","Inoki"
"Noemi","Inoki"
"Noemi","Cristina D'Avena"
"Noemi","J-AX"
"Noemi","Cristina D'Avena"
"Noemi","Loredana Bertè"
"Noemi","Fedez"
"Noemi","Fedez"
"Noemi","Stadio"
"Noemi","Stadio"
"Noemi","Neri Per Caso"
"Noemi","Fiorella Mannoia"
"Noemi","Claudio Baglioni"
"Mina","Rayan"
"Mina","Mondo Marcio"
"Mina","Mondo Marcio"
"Mina","Pino Daniele"
"Mina","Ornella Vanoni"
"Mina","Fausto Leali"
"Mina","Riccardo Cocciante"
"Mina","Roberto Vecchioni"
"Mina","Pino Daniele"
"Mina","Niccolò Fabi"
"Mina","Claudio Baglioni"
"Mina","Giorgia"
"Mina","Ornella Vanoni"
"Mina","Giorgia"
"Mina","Riccardo Cocciante"
"Mina","Renato Zero"
"Mina","MINACELENTANO"
"Il Tre","Briga"
"Il Tre","JUNIOR CALLY"
"Il Tre","JUNIOR CALLY"
"Il Tre","Real Talk"
"Adriano Celentano","Fiorella Mannoia"
"Adriano Celentano","Claudia Mori"
"Giorgia","Elisa"
"Giorgia","CanovA"
"Giorgia","Elisa"
"Giorgia","Mara Sattei"
"Giorgia","Gemitaiz"
"Giorgia","Pino Daniele"
"Giorgia","Elisa"
"Giorgia","Andrea Bocelli"
"Giorgia","Eros Ramazzotti"
"Giorgia","Mina"
"Giorgia","Claudio Baglioni"
"Giorgia","Gianna Nannini"
"Giorgia","Elisa"
"Giorgia","Frankie HI-NRG MC"
"Giorgia","Elio e le Storie Tese"
"Giorgia","Pino Daniele"
"Giorgia","Andrea Bocelli"
"Giorgia","Andrea Bocelli"
"DJ Matrix","Cristina D'Avena"
"DJ Matrix","Ludwig"
"DJ Matrix","Shade"
"DJ Matrix","Giorgio Vanni"
"DJ Matrix","Gabry Ponte"
"DJ Matrix","Gabry Ponte"
"Elettra Lamborghini","Cristina D'Avena"
"Random","Briga"
"Random","VillaBanks"
"Random","VillaBanks"
"Random","DJ Gengis"
"Random","VillaBanks"
"Random","VillaBanks"
"Random","Federica Carta"
"Random","Nashley"
"Aka 7even","Lele Blade"
"Fabrizio Moro","Marco Masini"
"Fabrizio Moro","Ermal Meta"
"Fabrizio Moro","Cristina D'Avena"
"Fabrizio Moro","Cristina D'Avena"
"Fabrizio Moro","Ermal Meta"
"Fabrizio Moro","Rino Gaetano"
"Fabrizio Moro","Gianluca Grignani"
"Fabrizio Moro","Stadio"
"Baby K","Francesco Bianconi"
"Baby K","Francesco Bianconi"
"Baby K","Guè"
"Baby K","Antonello Venditti"
"Baby K","Fred De Palma"
"Baby K","Cristina D'Avena"
"Baby K","Caneda"
"Baby K","Cristina D'Avena"
"Baby K","Luchè"
"Baby K","Giusy Ferreri"
"Baby K","Two Fingerz"
"Baby K","883"
"Baby K","Nex Cassel"
"Baby K","Bassi Maestro"
"Baby K","Guè"
"Max Pezzali","J-AX"
"Max Pezzali","J-AX"
"Max Pezzali","Cristina D'Avena"
"Max Pezzali","Cristina D'Avena"
"Max Pezzali","Benji & Fede"
"Max Pezzali","J-AX"
"Max Pezzali","Emis Killa"
"Max Pezzali","Dargen D'Amico"
"Max Pezzali","883"
"Max Pezzali","Two Fingerz"
"Max Pezzali","Club Dogo"
"Max Pezzali","Flaminio Maphia"
"Max Pezzali","Flaminio Maphia"
"Max Pezzali","Flaminio Maphia"
"Max Pezzali","Edoardo Bennato"
"Max Pezzali","883"
"Max Pezzali","883"
"Emma","Meg"
"Emma","Gianni Bismark"
"Emma","Francesco Guccini"
"Emma","Gianni Bismark"
"Emma","Gianni Bismark"
"Emma","Cristina D'Avena"
"Emma","Cristina D'Avena"
"Emma","Loredana Bertè"
"Emma","Briga"
"Emma","Don Joe"
"Emma","Modà"
"Shade","Biondo"
"Shade","Blue Virus"
"Shade","Jangy Leeon"
"Shade","Biondo"
"Shade","En?gma"
"Shade","En?gma"
"Shade","Jangy Leeon"
"Shade","Real Talk"
"Shade","Danti"
"Shade","Danti"
"Shade","Fred De Palma"
"Shade","Real Talk"
"Shade","En?gma"
"Shade","En?gma"
"Shade","Paola Turci"
"Shade","Dani Faiv"
"Shade","Cristina D'Avena"
"Shade","Cristina D'Avena"
"Shade","Benji & Fede"
"Shade","Il Pagante"
"Shade","Gabry Ponte"
"Shade","Blue Virus"
"Shade","Blue Virus"
"Shade","Benji & Fede"
"Shade","Benji & Fede"
"Shade","Danti"
"Shade","Blue Virus"
"Shade","Danti"
"Shade","Two Fingerz"
"Shade","Blue Virus"
"Shade","DJ Fede"
"Ludwig","DJ Matrix"
"Ludwig","DJ Matrix"
"Francesco Gabbani","Ornella Vanoni"
"Francesco Gabbani","Francesco Guccini"
"Zero Assoluto","svegliaginevra"
"Zero Assoluto","svegliaginevra"
"Zero Assoluto","Peter White"
"Zero Assoluto","Cannella"
"Pooh","Ornella Vanoni"
"Pooh","Claudio Baglioni"
"Pooh","Ornella Vanoni"
"Pooh","Neri Per Caso"
"Will","Lee Odia"
"LDA","Astol"
"LDA","Gigi D'Alessio"
"LDA","Gigi D'Alessio"
"Edoardo Bennato","Luca Barbarossa"
"Edoardo Bennato","Alex Britti"
"Edoardo Bennato","Claudio Baglioni"
"Edoardo Bennato","Afterhours"
"Gianna Nannini","CanovA"
"Gianna Nannini","Francesco Guccini"
"Gianna Nannini","Enrico Nigiotti"
"Gianna Nannini","Enrico Nigiotti"
"Gianna Nannini","Ornella Vanoni"
"Gianna Nannini","Fedez"
"Gianna Nannini","Ornella Vanoni"
"Gianna Nannini","Fabri Fibra"
"Gianna Nannini","Andrea Bocelli"
"Eiffel 65","Achille Lauro"
"Eiffel 65","Achille Lauro"
"Fiorella Mannoia","Pierangelo Bertoli"
"Fiorella Mannoia","Francesco Guccini"
"Fiorella Mannoia","Achille Lauro"
"Fiorella Mannoia","Irene Grandi"
"Fiorella Mannoia","Gigi D'Alessio"
"Fiorella Mannoia","Irene Grandi"
"Fiorella Mannoia","Ron"
"Fiorella Mannoia","Ornella Vanoni"
"Fiorella Mannoia","Luca Barbarossa"
"Fiorella Mannoia","Gianni Morandi"
"Fiorella Mannoia","Pierangelo Bertoli"
"Fiorella Mannoia","Loredana Bertè"
"Fiorella Mannoia","Luca Barbarossa"
"Fiorella Mannoia","Chiara Galiazzo"
"Fiorella Mannoia","Chiara Galiazzo"
"Fiorella Mannoia","Noemi"
"Fiorella Mannoia","Niccolò Fabi"
"Fiorella Mannoia","Luca Barbarossa"
"Fiorella Mannoia","Claudio Baglioni"
"Fiorella Mannoia","Noemi"
"Fiorella Mannoia","Noemi"
"Fiorella Mannoia","Noemi"
"Fiorella Mannoia","Ornella Vanoni"
"Fiorella Mannoia","Pierangelo Bertoli"
"Fiorella Mannoia","Niccolò Fabi"
"Fiorella Mannoia","Loredana Bertè"
"Fiorella Mannoia","Niccolò Fabi"
"Fiorella Mannoia","Niccolò Fabi"
"Fiorella Mannoia","Pierangelo Bertoli"
"Fiorella Mannoia","Pierangelo Bertoli"
"Fiorella Mannoia","Pierangelo Bertoli"
"Raf","Umberto Tozzi"
"Raf","Entics"
"Raf","Neri Per Caso"
"Giusy Ferreri","Marco Masini"
"Giusy Ferreri","Gigi D'Alessio"
"Giusy Ferreri","Cristina D'Avena"
"Giusy Ferreri","J-AX"
"Giusy Ferreri","Cristina D'Avena"
"Giusy Ferreri","J-AX"
"Giusy Ferreri","J-AX"
"Giusy Ferreri","Baby K"
"Giusy Ferreri","Baby K"
"Giusy Ferreri","Baby K"
"Giusy Ferreri","Neri Per Caso"
"Giusy Ferreri","Marracash"
"Giusy Ferreri","Marracash"
"Giusy Ferreri","Claudio Baglioni"
"Samuele Bersani","Marco Mengoni"
"Samuele Bersani","Francesco Guccini"
"Samuele Bersani","Luca Carboni"
"Samuele Bersani","Ornella Vanoni"
"Samuele Bersani","Frankie HI-NRG MC"
"Samuele Bersani","Neri Per Caso"
"Samuele Bersani","Fabio Concato"
"Nino D'Angelo","Livio Cori"
"Francesco Renga","Nek"
"Francesco Renga","Marco Masini"
"Francesco Renga","Max Pezzali"
"Francesco Renga","Max Pezzali"
"Francesco Renga","Modà"
"Francesco Guccini","Nomadi"
"Francesco Guccini","Lucio Dalla"
"Francesco Guccini","Modena City Ramblers"
"Francesco Guccini","Nomadi"
"Nek","Marco Masini"
"Nek","Benji & Fede"
"Nek","Cristina D'Avena"
"Nek","Cristina D'Avena"
"Nek","J-AX"
"Nek","Max Pezzali"
"Nek","Max Pezzali"
"Nek","J-AX"
"Nek","J-AX"
"Nek","Claudio Baglioni"
"Mida","Real Talk"
"Mida","Nicola Siciliano"
"Lorenzo Fragola","Mameli"
"Lorenzo Fragola","Takagi & Ketra"
"Lorenzo Fragola","Briga"
"Riccardo Cocciante","Rino Gaetano"
