"X1","X2","X3","X4","X5","X6","X7"
"6mOWFF6HJ6krnIpW0CHLQm","dandelion hands",164938,0,58,"emo","artist"
"6OBB7feoSLPbkecouoC8dI","The Slight",3843,1,25,"emo","artist"
"2LynYweTFtq1V5J9HGsbe6","rikymp3",550,1,23,"emo","artist"
"24XtlMhEMNdi822vi0MhY1","Taking Back Sunday",771805,0,63,"emo","artist"
"07WXNU0vFuZ3pOZyU8f0Bt","Alelock",1510,1,24,"emo","artist"
"6MkUYYwYzoA16ymtmv6CrM","Den",387,1,23,"emo","artist"
"5bCwYvvFvWOEXtO9W7p0Iv","Craig Xen",245811,0,57,"emo","artist"
"7s3OoIocX1gTOnEvCg2VV8","McCafferty",270498,0,58,"emo","artist"
"3WfJ1OtrWI7RViX9DMyEGy","Mayday Parade",1323696,0,62,"emo","artist"
"1aEYCT7t18aM3VvM6y8oVR","Alkaline Trio",348468,0,57,"emo","artist"
"1HxXNvsraqrsgfmju1yKk8","Modern Baseball",364645,0,61,"emo","artist"
"6yMZyXhFK8XbdRxOSACQv6","Mattia Cerrito",7237,1,23,"emo","artist"
"1Jy0lTKAQDnTklKzF0g2o7","Icon For Hire",320154,0,55,"emo","artist"
"32Mvw7JUOnNmQnogPgFtBj","YOUNG KALI",8099,1,23,"emo","artist"
"1W2Fv4YUnjC8hx2qQd6fGh","Stand Atlantic",167634,0,56,"emo","artist"
"3sWtaNsmsCx0TFaQkP8QAm","cøzybøy",54328,0,54,"emo","artist"
"70AkqfU43ou9hFxJZTDt7A","Wicca Phase Springs Eternal",132187,0,55,"emo","artist"
"2cAvReLDmjFQtCJFDJbHBU","Teen Suicide",292376,0,57,"emo","artist"
"6zqcGQ6MH6yetBUoquMnL7","guardin",196810,0,58,"emo","artist"
"65DfdXpvkdrTY49gfs3LAC","Uale",4797,1,22,"emo","artist"
"7Lcln0AXqNHMahrca8KVpy","Roderick Porter",102426,0,55,"emo","artist"
"3ddT1Q3KQAm1G7UcIfz5KJ","convolk",194656,0,56,"emo","artist"
"4sADZZMvbgQIsCCkmqUYF8","Seon",24713,0,57,"emo","artist"
"14F6TgN7IOUEReU7piFW82","Cloudì",1250,1,22,"emo","artist"
"2CnhqfjUG0qzsru0SMuhrk","Title Fight",234850,0,60,"emo","artist"
"3K40SMapVhc8PxyYFofHff","Corbin",122068,0,56,"emo","artist"
"4C6fXZ7soCX4ycsXguZ1zE","Cosmetic",5787,1,23,"emo","artist"
"5FwydyGVcsQllnM4xM6jw4","American Football",269480,0,52,"emo","artist"
"2E1xONTJWQwv2faeEN3ICz","Bohème",776,1,22,"emo","artist"
"04RtvnUz0XrUbUZzOA8ZoW","Sugarcult",257326,0,53,"emo","artist"
"7EGdqeEDe7WMqOVyDFUYyo","Broadside",76316,0,53,"emo","artist"
"7DsVmuKz4Cgg42Sfp5S7oN","Neverbh",1564,1,20,"emo","artist"
"3LC8PXXgk7YtAIobtjSdNi","The Ataris",228640,0,51,"emo","artist"
"4o0pNHbyj36LPvukNqEug0","The Maine",542934,0,58,"emo","artist"
"485IWb8oceJDhweASKBsx9","Xelfer",1976,1,21,"emo","artist"
"5delTPpDAtBDsjk60f5xnt","Autumn!",279007,0,65,"emo","artist"
"5aI3MnYjh7mlPBwkK1lWvG","The Virus and Antidote",33009,0,50,"emo","artist"
"1xd5p7u9w8mQc2nU8GwBib","Paycheck",13041,0,51,"emo","artist"
"2zC7nA8SJ0qHEBFyJFYjc4","lildombaby",225,1,19,"emo","artist"
"1EwczA8v406fNqFL5WAGz9","Nostalgia.",3094,1,23,"emo","artist"
"5dfFr2qhmXQLvHZqg0dynx","Fat Nick",332758,0,57,"emo","artist"
"7EIOmfcBRSR63ZaUptkD09","guccihighwaters",184620,0,54,"emo","artist"
"1z2PiwIAFADDrAnR52LBkN","TB",797,1,20,"emo","artist"
"1jzmHk0SLhAJjEw6NqvaLs","No Pressure",33320,0,52,"emo","artist"
"4DUQBYAyOTZotSEdKhaf6c","Basement",209842,0,55,"emo","artist"
"168dgYui7ExaU612eooDF1","Brand New",686012,0,59,"emo","artist"
"0yXLMuDEGaAw46huOdbrL1","7M",1561,1,20,"emo","artist"
"6SeRF4cyQkvX3fAxfWctf5","oli?",1358,1,19,"emo","artist"
"09J4zbHHwNNlN2tfgJIg21","Anarbor",206631,0,55,"emo","artist"
"4er5NZNuc83Cev96LA28ID","Halflives",34015,0,48,"emo","artist"
"2RJWS2Lmkw2uExDmFMe1Ry","LiL Lotus",116153,0,48,"emo","artist"
"22g86cix6LCeLMbu3m91Wo","Bobby Raps",37039,0,51,"emo","artist"
"1vb1XqzyNMQ16BqbxRz5BV","Wifisfuneral",584504,0,59,"emo","artist"
"7iVscW49OWowl9SoLmWzfy","Lil Rae",11122,0,48,"emo","artist"
"4KEHIUSoWCcqrk8AddTE1O","Panchiko",109709,0,54,"emo","artist"
"0SBg7WdbOCGPBJesT19A4R","trigNO",1462,1,19,"emo","artist"
"3chqU15yLP7B3XRQpILQY2","Burgos",32908,0,52,"emo","artist"
"4ERtgeBbWRkFzIz6LaFCeY","Dashboard Confessional",563841,0,58,"emo","artist"
"4R1Ph1IPb4wG0XWzzOcvQa","Tevomxntana",32919,0,57,"emo","artist"
"3FCYSWNVmpjTCiwzJwbMAC","lil aaron",131851,0,50,"emo","artist"
"0r25HIHVcGcaEuJ8s5AK00","Lil Happy Lil Sad",192882,0,48,"emo","artist"
"4yoepOpyKCDc3xDj0fX21r","First and Forever",28868,0,50,"emo","artist"
"3utxjLheHaVEd9bPjQRsy8","Coheed and Cambria",610510,0,61,"emo","artist"
"61qMnYXa1GxSBoV3IiYKjZ","Yung Pinch",512963,0,57,"emo","artist"
"1lKZzN2d4IqiEYxyECIEHI","Hot Mulligan",127156,0,59,"emo","artist"
"6TeJpqb3PcvfHxjKAEKCNu","PRXJEK",153797,0,49,"emo","artist"
"1N0nTSt5dfmWS9kGChRAIL","Franek Windy",618,1,18,"emo","artist"
"4ze1UwMqtSlhTgnyk8LrW3","Flatsound",199993,0,54,"emo","artist"
"1kkyfIopIiVvaPHHlbsfac","Movements",192282,0,58,"emo","artist"
"7lQKE6HaKQcCsgLRMhsh5W","La Dispute",316373,0,53,"emo","artist"
"2mxplErmRMbGaSiAsDONkT","Paris Shadows",98014,0,50,"emo","artist"
"0qqxspZOkbN00bu6DaRIrn","Four Year Strong",231175,0,52,"emo","artist"
"76WPQmtTLP9ETjHHKcHaLx","Mali",512,1,18,"emo","artist"
"6U26vGPwnCQcNDr9Dpj0Y0","Karate",22638,0,33,"emo","artist"
"6kFCeHJQ1sK1fgBrqMK3G9","Nick Bonin",14953,0,47,"emo","artist"
"6c0lj01vVpHsCH7Z5CfJ9K","916frosty",79233,0,50,"emo","artist"
"2gbT6GPXMis0OAkZbEQCYB","Pinegrove",187543,0,55,"emo","artist"
"4gHs8pWsgZpndQZKs6QVRH","glass beach",74683,0,55,"emo","artist"
"1VaxrIeH9UUBdXlJ9wBQ9P","Mvko",23190,0,49,"emo","artist"
"6bPjJVb3mKaiW1qIT0b7ZF","Sewerperson",29752,0,52,"emo","artist"
"7jXQfCP0xRnnind08ie0zT","Sorority Noise",161330,0,53,"emo","artist"
"68VUmnZEzmzZdd1zPtnbZZ","Mackned",72510,0,51,"emo","artist"
"0gLjJuczGWhqKVMmVpIT52","Turnover",280237,0,57,"emo","artist"
"4WjeQi9wm84lYTIWZ95QoM","Boston Manor",129299,0,52,"emo","artist"
"2IeTSgjbzgX2BpItw2BOHa","JGRXXN",18089,0,53,"emo","artist"
"68SYpEb4cmSAjA4k3B8npz","demoncandy",1658,1,18,"emo","artist"
"6TCjV733jXn7lpc01TkIbV","VyOk",9156,0,47,"emo","artist"
"074c96SFGJ7WfW7ykczDHr","Fenix TX",57728,0,48,"emo","artist"
"0znuUIjvP0LXEslfaq0Nor","Citizen",211073,0,53,"emo","artist"
"2pWViDzgkgNr0CfhxZTvdY","Liarr",288,1,18,"emo","artist"
"0MK8l3nURwwQIjafvXoJJt","ASIAN KUNG-FU GENERATION",938619,0,61,"emo","artist"
"0nq64XZMWV1s7XHXIkdH7K","The Wonder Years",253869,0,56,"emo","artist"
"78CahxlxFuaIv0gSZLaU7O","Chanoir Hdn",1705,1,16,"emo","artist"
"0rpKM0MniNkXM1SLSglYUZ","toe",238574,0,48,"emo","artist"
"0lYXa6aa87Tz8Jzv1nW4HM","There For Tomorrow",59295,0,47,"emo","artist"
"1nTZMsXbqCCS0Ibab9jqLd","Kursed Kalla",255,1,16,"emo","artist"
"0KjmZKo6Rhw4m4MaFlVVUa","GiorniTristi",2015,1,18,"emo","artist"
"6PsktPFR0UZptKdSqmlS5h","Mom Jeans.",222476,0,58,"emo","artist"
"0KGTbBn4SL7x0Oporbfesy","Автостопом по фазе сна",81201,0,55,"emo","artist"
"77YbJ4a9IlKX18ck6qoot1","Meg & Dia",99559,0,47,"emo","artist"
"5rJVTTK0ucAxQhkUc0nXbH","Tiny Moving Parts",131836,0,47,"emo","artist"
"1Nbb0ut912InpuiKmLNShD","Riviera",3348,1,17,"emo","artist"
"0WvTK38rXqPCD5pZMDuX20","Oliver Francis",202468,0,54,"emo","artist"
"0oSXdle7wTokdA7ZrVlOXW","Lantern",1757,1,17,"emo","artist"
"6A7uqgC2N1nUhrCLAytHxN","PUP",232304,0,54,"emo","artist"
"03jrbNTeSKP9m161juhm0h","Chunk! No, Captain Chunk!",155527,0,50,"emo","artist"
"16QCJENzcdhwka9bTKYMVB","Touché Amoré",157632,0,46,"emo","artist"
"6dEtLwgmSI0hmfwTSjy8cw","Real Friends",258406,0,52,"emo","artist"
"6yFbpXlBH8XHVQGjUPUvKU","He Is We",317529,0,50,"emo","artist"
"7ahuvq1mbb4idwG1iJbSFG","Cassadee Pope",235118,0,55,"emo","artist"
"6HWwPPwublvn8KbCzcV82m","Stormo",5703,1,20,"emo","artist"
"2tUQBKyK8X6brOuWkaUdmO","✦ pink cig ✦",39832,0,48,"emo","artist"
"53dPePMlci6GqJXISlntSK","SpaceMan Zack",39772,0,48,"emo","artist"
"0zZRbZrBprUwWRKnbaIEXq","Øjne",7171,1,19,"emo","artist"
"0iMnpaEHXkgMT956CmP1kj","The Dangerous Summer",77151,0,47,"emo","artist"
"05TvjXcgQveeF7wh2DBHvp","eli.",189583,0,52,"emo","artist"
"72su0iDNIXDPumYA4b6ARC","I Botanici",5083,1,18,"emo","artist"
"5pk21jz8XfcW2npimklhh4","Smokeasac",11679,0,46,"emo","artist"
"2xVJqCdxc81K24QaW0je4y","CHRIS RAIN",7897,0,47,"emo","artist"
"15fKXF1z3Us6ce3O4gGBKs","PUSSYKILLER",45789,0,49,"emo","artist"
"5rRR4a0u50S9JNZtL4OB5K","Wett Brain",15145,0,50,"emo","artist"
"5WnlPOcTodnSWDtjnrjmzv","7ru7h",37418,0,47,"emo","artist"
"3eKw7Bys6mA68PSoKxKwR7","Lil Bo Weep",136662,0,47,"emo","artist"
"5pjCYG6hPLBO3y4swxu3dh","Tonight Alive",328588,0,51,"emo","artist"
"2AuJkUSFBFWiOYksacuUlV","Fit For Rivals",179092,0,48,"emo","artist"
"5lEkQtWa3UKlI1hj7sktcd","Calin",273515,0,63,"emo","artist"
"2lZkXWxkZsZzBocxMjN1or","Sunny Day Real Estate",148015,0,47,"emo","artist"
"2xyB69da0CCHYgs9WUgFr1","Jaxxon D. Silva",14347,0,50,"emo","artist"
"2oFwHkgGUfPxgKymSenwez","Jamie",341,1,15,"emo","artist"
"12rytXZonlKWOQGS14woPL","grayera",8461,0,48,"emo","artist"
"3A2Z3yqJm0weMjLnVZSHTE","VERSAILLES",2952,1,15,"emo","artist"
"39fZxJQG1MRejpGHq7r77Z","Sconforto",733,1,16,"emo","artist"
"5Jf6pl4SGgueZHZ4pC313c","heylog",20768,0,51,"emo","artist"
"5E2rtn57BM2WPjwak4kGd5","At the Drive-In",300665,0,47,"emo","artist"
"0nWx30KaQr86AxqBbqDIUw","Rella",5965,0,47,"emo","artist"
"4LtL3roYjwxZooH2MWQczN","kiLLa Laharl",13805,0,47,"emo","artist"
"3wDeS1sr05fxaOeiJJrOnL","RONEN",27862,0,51,"emo","artist"
"4bzfsZhaLW6VWHLh1sqcrK","Meet Me @ The Altar",86938,0,45,"emo","artist"
"1IpSmgcN9F3KNa7j9JtAE4","Every Avenue",155463,0,50,"emo","artist"
"0plNgbIlOc13T8ot3vyK79","93FEETOFSMOKE",65445,0,49,"emo","artist"
"591yCCsZCLXvaJ0Rg38vLZ","Senses Fail",407558,0,55,"emo","artist"
"5fEKZRCUa0JApec5Xy095q","Moose Blood",177375,0,48,"emo","artist"
"1lzugG0lqNh9nP6Fp2zG3c","Global Dan",145761,0,46,"emo","artist"
"1LnJgDU9cwWDuVOkxkrxnj","Echoes",78,1,14,"emo","artist"
"1GkolPy12joo7yBnlZ3t1U","Eddie Fresco",8930,0,49,"emo","artist"
"7HWFXU9pHBj0u58yoRwwOJ","The Menzingers",157607,0,52,"emo","artist"
"1gh8GYfxnY6D9nXPQ1Pb6g","Vorsa",19085,0,46,"emo","artist"
"5NNlkZBrBpOJ7C11JwVxIj","PXNDX",1225940,0,68,"emo","artist"
"19zqV9DV3txjMUjHvltl2D","Motion City Soundtrack",311365,0,53,"emo","artist"
"5gWhlJBlLQGLOgYWO8lwCU","Saves The Day",141883,0,46,"emo","artist"
"2znSAMoC2z72k1BNWVMzKW","quiizzzmeow",59218,0,52,"emo","artist"
"6bnlvICBjK7fuNSB1ohqS5","Danger Incorporated",193004,0,50,"emo","artist"
"6IWnCVYva2DgyJicGzVP7I","nappy 01'",25822,0,44,"emo","artist"
"1ZDLyljVwUmmnVafwA8m4L","Trankilo",339,1,15,"emo","artist"
"7Ai8EYRmzf3N9dhbPvOmQh","Wavy Jone$",80883,0,52,"emo","artist"
"0ofhRkasSdhp6LUs7tFcF7","WSTR",69159,0,46,"emo","artist"
"3xaDIExFRMerdcD3ebnHM0","laiv",82,1,13,"emo","artist"
"0a6Q2oHRwUYaZMChVBZWts","Teddy",32068,0,46,"emo","artist"
"0w6YVGViQHcgC3eyc8LxUv","GARZI",22101,0,46,"emo","artist"
"05SdqPzK4m3k1ljK2wrTSP","Hobo Johnson",697677,0,55,"emo","artist"
"0ntNwPE7MYnKrTh59tU2BA","shinigami",129918,0,47,"emo","artist"
"54Bjxn26WsjfslQbNVtSCm","The Get Up Kids",127027,0,43,"emo","artist"
"5e9SnnT1mabuWwjwu6FrZD","Youth Fountain",26009,0,45,"emo","artist"
"76uBpZUqkDljACPBsu2klS","VELVETEARS",67253,0,46,"emo","artist"
"5g88TrER5HETb6uDHUASGv","Tvbuu",18148,0,43,"emo","artist"
"0be7y7HUvSBf8uG1X7pK8f","diveliner",15931,0,45,"emo","artist"
"7ipVTAf9PqCSddkeYtKw9h","Chetta",70610,0,52,"emo","artist"
"1mInm8wh9Zv5fpeJekJ8Di","Yung Tide",8595,0,41,"emo","artist"
"5ABfpj7Z00wfPiv2uW4MFm","Knuckle Puck",184755,0,51,"emo","artist"
"06zDPcTSPMsBIJX2X7TI3s","Drippin So Pretty",60387,0,48,"emo","artist"
"3gat7IO3Dlae8AFZZrQX5b","yung van",30896,0,48,"emo","artist"
"42D1U0ommjMX0HxRz4qcdv","6o",27815,0,44,"emo","artist"
"1fnDlUNi67FQtHHqBl4Yfg","Alesana",399734,0,50,"emo","artist"
"00DuPiLri3mNomvvM3nZvU","Ling tosite sigure",202034,0,46,"emo","artist"
"0lQ3y3LHkjma0rLxDouQWS","7ends",773,1,13,"emo","artist"
"6yZgSbQMnAFpQRgv7EMRzZ","Caspr",19624,0,44,"emo","artist"
"7ozWZAI5CjNLOp9iFFSzek","SUMMER ALONE",6261,0,45,"emo","artist"
